accuracy,loss,val_accuracy,val_loss,learning_rate
0.40814998745918274,1.6441384553909302,0.5181000232696533,1.352691650390625,0.0010000000474974513
0.5544000267982483,1.2844672203063965,0.5870000123977661,1.2587605714797974,0.0010000000474974513
0.6105499863624573,1.1472769975662231,0.637499988079071,1.103294014930725,0.0010000000474974513
0.6465749740600586,1.0570224523544312,0.6704999804496765,1.021032691001892,0.0010000000474974513
0.6721749901771545,0.9929258823394775,0.6890000104904175,0.9794549942016602,0.0010000000474974513
0.6939250230789185,0.9419927000999451,0.6991999745368958,0.9445624947547913,0.0010000000474974513
0.7107750177383423,0.9011555910110474,0.7091000080108643,0.9352110624313354,0.0010000000474974513
0.7211750149726868,0.8714671730995178,0.7174999713897705,0.9178221821784973,0.0010000000474974513
0.7338500022888184,0.8432624936103821,0.7105000019073486,0.9405332207679749,0.0010000000474974513
0.7438499927520752,0.8203929662704468,0.7321000099182129,0.8987956047058105,0.0010000000474974513
0.7505750060081482,0.8019019961357117,0.739300012588501,0.8848567605018616,0.0010000000474974513
0.763824999332428,0.7766258120536804,0.7333999872207642,0.9107116460800171,0.0010000000474974513
0.7681249976158142,0.7603156566619873,0.7462999820709229,0.8524824976921082,0.0010000000474974513
0.7718999981880188,0.7490730881690979,0.7443000078201294,0.8664994835853577,0.0010000000474974513
0.7793499827384949,0.7373618483543396,0.7448999881744385,0.8663775324821472,0.0010000000474974513
0.7844250202178955,0.7257034778594971,0.7402999997138977,0.8993940353393555,0.0010000000474974513
0.8154000043869019,0.6316724419593811,0.7660999894142151,0.8425753712654114,0.00020000000949949026
0.8249750137329102,0.6103003621101379,0.7639999985694885,0.8419908285140991,0.00020000000949949026
0.8285750150680542,0.5994872450828552,0.7669000029563904,0.8318723440170288,0.00020000000949949026
0.8325499892234802,0.5925332903862,0.7660999894142151,0.8489600419998169,0.00020000000949949026
0.8341000080108643,0.5827049612998962,0.76910001039505,0.8291800618171692,0.00020000000949949026
0.8375499844551086,0.5743423104286194,0.7692999839782715,0.8277316689491272,0.00020000000949949026
0.8388000130653381,0.5669233202934265,0.7660999894142151,0.845024585723877,0.00020000000949949026
0.8429999947547913,0.5600888729095459,0.7710999846458435,0.8187131285667419,0.00020000000949949026
0.8421499729156494,0.5601223707199097,0.7742999792098999,0.8220537304878235,0.00020000000949949026
0.8460500240325928,0.5437256097793579,0.7651000022888184,0.8552022576332092,0.00020000000949949026
0.8483250141143799,0.5380907654762268,0.7660999894142151,0.8440290093421936,0.00020000000949949026
0.8545500040054321,0.5230069756507874,0.7770000100135803,0.815087080001831,4.0000002627493814e-05
0.8577749729156494,0.5157925486564636,0.7760000228881836,0.820074200630188,4.0000002627493814e-05
0.8569499850273132,0.5110135674476624,0.7767000198364258,0.8171576261520386,4.0000002627493814e-05
