accuracy,loss,val_accuracy,val_loss,learning_rate
0.34252500534057617,1.7949142456054688,0.5023999810218811,1.3926568031311035,0.0010000000474974513
0.4936999976634979,1.426957368850708,0.5843999981880188,1.2052333354949951,0.0010000000474974513
0.5625249743461609,1.277767300605774,0.6322000026702881,1.093306303024292,0.0010000000474974513
0.6035749912261963,1.1698805093765259,0.6484000086784363,1.0601907968521118,0.0010000000474974513
0.63714998960495,1.0957660675048828,0.6708999872207642,1.0074870586395264,0.0010000000474974513
0.6664999723434448,1.020797610282898,0.694100022315979,0.9469905495643616,0.0010000000474974513
0.6869500279426575,0.9771273732185364,0.7052000164985657,0.9212349653244019,0.0010000000474974513
0.7014250159263611,0.9362316131591797,0.7110000252723694,0.9146832823753357,0.0010000000474974513
0.7146250009536743,0.90486741065979,0.7218000292778015,0.9095370173454285,0.0010000000474974513
0.7283250093460083,0.8682235479354858,0.7175999879837036,0.9054863452911377,0.0010000000474974513
0.7411749958992004,0.832970380783081,0.728600025177002,0.9136837720870972,0.0010000000474974513
0.7482249736785889,0.8198673129081726,0.7174000144004822,0.9325243234634399,0.0010000000474974513
0.7545999884605408,0.7973821759223938,0.7208999991416931,0.9707944393157959,0.0010000000474974513
0.7958750128746033,0.6884077191352844,0.7502999901771545,0.8755205273628235,0.00020000000949949026
0.8060749769210815,0.6578238010406494,0.7487000226974487,0.8756859302520752,0.00020000000949949026
0.8125749826431274,0.6363875269889832,0.7494000196456909,0.872994065284729,0.00020000000949949026
0.8182250261306763,0.6246649026870728,0.7549999952316284,0.8704589605331421,0.00020000000949949026
0.8219500184059143,0.610813319683075,0.7483999729156494,0.8839059472084045,0.00020000000949949026
0.8275250196456909,0.5954158306121826,0.7511000037193298,0.883924126625061,0.00020000000949949026
0.8291000127792358,0.5839406251907349,0.7529000043869019,0.8957302570343018,0.00020000000949949026
0.8389999866485596,0.5627238154411316,0.7581999897956848,0.8795583844184875,4.0000002627493814e-05
0.8414499759674072,0.5529118776321411,0.7566999793052673,0.8813311457633972,4.0000002627493814e-05
