accuracy,loss,val_accuracy,val_loss,learning_rate
0.35362499952316284,1.785484790802002,0.48260000348091125,1.4298590421676636,0.0010000000474974513
0.48407500982284546,1.4711519479751587,0.5594000220298767,1.2844823598861694,0.0010000000474974513
0.5414749979972839,1.3261892795562744,0.5841000080108643,1.2098450660705566,0.0010000000474974513
0.5832750201225281,1.2366279363632202,0.6234999895095825,1.122296929359436,0.0010000000474974513
0.6128249764442444,1.1728547811508179,0.6517999768257141,1.0450186729431152,0.0010000000474974513
0.6311500072479248,1.126931071281433,0.6880999803543091,0.9569615125656128,0.0010000000474974513
0.6488999724388123,1.084912657737732,0.6834999918937683,0.9811047911643982,0.0010000000474974513
0.6616500020027161,1.0490403175354004,0.701200008392334,0.9422144293785095,0.0010000000474974513
0.6714500188827515,1.0333147048950195,0.6959999799728394,0.9497058391571045,0.0010000000474974513
0.6778500080108643,1.021499752998352,0.7164000272750854,0.9090109467506409,0.0010000000474974513
0.6903749704360962,0.9895660281181335,0.7006000280380249,0.9501233100891113,0.0010000000474974513
0.6946499943733215,0.9809699058532715,0.7098000049591064,0.9282835125923157,0.0010000000474974513
0.7009249925613403,0.9673020243644714,0.7067000269889832,0.9509009718894958,0.0010000000474974513
0.7321500182151794,0.8771359324455261,0.7434999942779541,0.8641489148139954,0.00020000000949949026
0.7414000034332275,0.8539892435073853,0.7473000288009644,0.8378969430923462,0.00020000000949949026
0.7444499731063843,0.8409844040870667,0.7516000270843506,0.8271303772926331,0.00020000000949949026
0.7488999962806702,0.8241316676139832,0.7447999715805054,0.8377769589424133,0.00020000000949949026
0.749875009059906,0.8212924599647522,0.7563999891281128,0.8234809637069702,0.00020000000949949026
0.7528749704360962,0.8135720491409302,0.7534000277519226,0.8242347836494446,0.00020000000949949026
0.7588000297546387,0.8069015145301819,0.7515000104904175,0.8270766735076904,0.00020000000949949026
0.7571750283241272,0.799385130405426,0.7602999806404114,0.810729444026947,0.00020000000949949026
0.7592750191688538,0.7935543656349182,0.7534000277519226,0.8162183165550232,0.00020000000949949026
0.7611500024795532,0.7887423634529114,0.7602999806404114,0.7991770505905151,0.00020000000949949026
0.7617499828338623,0.7839837670326233,0.7537000179290771,0.815546452999115,0.00020000000949949026
0.7647250294685364,0.7781567573547363,0.7531999945640564,0.8244171738624573,0.00020000000949949026
0.7656750082969666,0.7725218534469604,0.7562000155448914,0.8141390681266785,0.00020000000949949026
0.7749750018119812,0.7551097869873047,0.7657999992370605,0.7816640138626099,4.0000002627493814e-05
0.77777498960495,0.7411977648735046,0.7626000046730042,0.787857711315155,4.0000002627493814e-05
0.7748000025749207,0.7414245009422302,0.7656999826431274,0.779768705368042,4.0000002627493814e-05
0.7751500010490417,0.7441245317459106,0.7641000151634216,0.7789691686630249,4.0000002627493814e-05
