accuracy,loss,val_accuracy,val_loss,learning_rate
0.33719998598098755,1.783055067062378,0.4758000075817108,1.4305819272994995,0.0010000000474974513
0.46674999594688416,1.4729456901550293,0.5432000160217285,1.2829489707946777,0.0010000000474974513
0.5316500067710876,1.3153730630874634,0.6222000122070312,1.0804057121276855,0.0010000000474974513
0.5743250250816345,1.2116690874099731,0.6269999742507935,1.0582120418548584,0.0010000000474974513
0.6061999797821045,1.1276323795318604,0.6474000215530396,0.9972904324531555,0.0010000000474974513
0.6233500242233276,1.0762250423431396,0.6704999804496765,0.9499857425689697,0.0010000000474974513
0.6441500186920166,1.027434229850769,0.6740999817848206,0.9404945373535156,0.0010000000474974513
0.6572999954223633,0.9872993230819702,0.6725000143051147,0.9477343559265137,0.0010000000474974513
0.6664999723434448,0.9617251753807068,0.6948999762535095,0.8753158450126648,0.0010000000474974513
0.6814500093460083,0.9225630164146423,0.7003999948501587,0.8642376065254211,0.0010000000474974513
0.6905249953269958,0.9064888954162598,0.6987000107765198,0.8733101487159729,0.0010000000474974513
0.694474995136261,0.8797677755355835,0.7179999947547913,0.8212526440620422,0.0010000000474974513
0.7020000219345093,0.8648980259895325,0.7217000126838684,0.8022977113723755,0.0010000000474974513
0.7078750133514404,0.8441672921180725,0.727400004863739,0.8025387525558472,0.0010000000474974513
0.7155500054359436,0.8293938636779785,0.7107999920845032,0.8770868182182312,0.0010000000474974513
0.7182250022888184,0.8125395178794861,0.7099999785423279,0.8539369106292725,0.0010000000474974513
0.7458000183105469,0.7378895282745361,0.7476000189781189,0.7533624768257141,0.00020000000949949026
0.751800000667572,0.7192773222923279,0.7493000030517578,0.7454252243041992,0.00020000000949949026
0.7542999982833862,0.7145068049430847,0.7487999796867371,0.744713306427002,0.00020000000949949026
0.7586249709129333,0.7002894282341003,0.7516000270843506,0.7466796636581421,0.00020000000949949026
0.7599250078201294,0.6941697001457214,0.7524999976158142,0.7433526515960693,0.00020000000949949026
0.763824999332428,0.6880002021789551,0.746999979019165,0.7506685256958008,0.00020000000949949026
0.7684999704360962,0.674988865852356,0.7483000159263611,0.7593117952346802,0.00020000000949949026
0.7638000249862671,0.6756272315979004,0.7506999969482422,0.7513037323951721,0.00020000000949949026
0.7714999914169312,0.6580550670623779,0.7601000070571899,0.7129775285720825,4.0000002627493814e-05
0.7750999927520752,0.6536998748779297,0.7620000243186951,0.7118390202522278,4.0000002627493814e-05
0.7739999890327454,0.6488085389137268,0.7626000046730042,0.7067469954490662,4.0000002627493814e-05
0.7744500041007996,0.6492971181869507,0.7638000249862671,0.7027812600135803,4.0000002627493814e-05
0.7746000289916992,0.6532495617866516,0.7630000114440918,0.7119576930999756,4.0000002627493814e-05
0.7789499759674072,0.6386582851409912,0.7638000249862671,0.7064623832702637,4.0000002627493814e-05
