accuracy,loss,val_accuracy,val_loss,learning_rate
0.35315001010894775,1.7793532609939575,0.4778999984264374,1.4581257104873657,0.0010000000474974513
0.4898749887943268,1.4597885608673096,0.5724999904632568,1.2445703744888306,0.0010000000474974513
0.5458250045776367,1.3172029256820679,0.620199978351593,1.1409687995910645,0.0010000000474974513
0.588699996471405,1.2273136377334595,0.6403999924659729,1.104958176612854,0.0010000000474974513
0.6139500141143799,1.1655704975128174,0.6596999764442444,1.041378378868103,0.0010000000474974513
0.6340000033378601,1.1203502416610718,0.679099977016449,1.002890706062317,0.0010000000474974513
0.6477000117301941,1.0875091552734375,0.6850000023841858,0.976434588432312,0.0010000000474974513
0.6631249785423279,1.0608563423156738,0.6969000101089478,0.9493424892425537,0.0010000000474974513
0.6748499870300293,1.0326049327850342,0.6983000040054321,0.9539048075675964,0.0010000000474974513
0.6789000034332275,1.0153578519821167,0.71670001745224,0.9066380858421326,0.0010000000474974513
0.6898999810218811,0.9944486618041992,0.7023000121116638,0.9473764896392822,0.0010000000474974513
0.6988000273704529,0.9772402048110962,0.7063999772071838,0.9548869132995605,0.0010000000474974513
0.7039999961853027,0.962731122970581,0.7322999835014343,0.8638169169425964,0.0010000000474974513
0.7083500027656555,0.9509953260421753,0.7149999737739563,0.9131581783294678,0.0010000000474974513
0.7142000198364258,0.9381200075149536,0.7228999733924866,0.9089022278785706,0.0010000000474974513
0.7182250022888184,0.9323685765266418,0.7386000156402588,0.8600809574127197,0.0010000000474974513
0.7203999757766724,0.9226507544517517,0.722599983215332,0.922184944152832,0.0010000000474974513
0.7263249754905701,0.9146134853363037,0.7261999845504761,0.9026787877082825,0.0010000000474974513
0.731124997138977,0.9038670659065247,0.7445999979972839,0.8673507571220398,0.0010000000474974513
0.7592499852180481,0.8154033422470093,0.757099986076355,0.8367815613746643,0.00020000000949949026
0.7641749978065491,0.8012526035308838,0.7613000273704529,0.8275428414344788,0.00020000000949949026
0.7676249742507935,0.7872412800788879,0.7646999955177307,0.8096687197685242,0.00020000000949949026
0.7695500254631042,0.7787733674049377,0.7674999833106995,0.8094916939735413,0.00020000000949949026
0.7721750140190125,0.7741249203681946,0.7667999863624573,0.8061529397964478,0.00020000000949949026
0.7782999873161316,0.7565740346908569,0.7620000243186951,0.8182298541069031,0.00020000000949949026
0.7775999903678894,0.7575274705886841,0.766700029373169,0.7964221835136414,0.00020000000949949026
0.7812749743461609,0.7485544085502625,0.7684000134468079,0.7851623296737671,0.00020000000949949026
0.781624972820282,0.7426162362098694,0.7627000212669373,0.8071874976158142,0.00020000000949949026
0.7835749983787537,0.7387241125106812,0.7671999931335449,0.7947537302970886,0.00020000000949949026
0.7826250195503235,0.7340178489685059,0.7724000215530396,0.7871910333633423,0.00020000000949949026
